SalesOrderID,ShipMethodID,OnlineOrderFlag,CreditCardID,SubTotal,TaxAmt,Freight,TotalDue,SalesPersonID
55589,1,1,6390,33.98,2.7184,0.8495,37.5479,NULL
55590,1,1,12807,29.48,2.3584,0.737,32.5754,NULL
55591,1,1,2508,106.96,8.5568,2.674,118.1908,NULL
55592,1,1,2550,1735.98,138.8784,43.3995,1918.2579,NULL
55593,1,1,7057,639.45,51.156,15.9863,706.5923,NULL
55594,1,1,9482,1735.98,138.8784,43.3995,1918.2579,NULL
55595,1,1,NULL,656.94,52.5552,16.4235,725.9187,NULL
55596,1,1,3822,588.96,47.1168,14.724,650.8008,NULL
55597,1,1,18126,2374.47,189.9576,59.3618,2623.7894,NULL
55598,1,1,10741,2374.98,189.9984,59.3745,2624.3529,NULL
55599,1,1,628,2350.96,188.0768,58.774,2597.8108,NULL
55600,1,1,9835,2351.96,188.1568,58.799,2598.9158,NULL
55601,1,1,12558,756.33,60.5064,18.9083,835.7447,NULL
55602,1,1,17411,742.35,59.388,18.5588,820.2968,NULL
55603,1,1,13716,553.97,44.3176,13.8493,612.1369,NULL
55604,1,1,12713,2433.04,194.6432,60.826,2688.5092,NULL
55605,1,1,2566,2443.35,195.468,61.0838,2699.9018,NULL
55606,1,1,4990,2511.32,200.9056,62.783,2775.0086,NULL
55607,1,1,17459,2350.96,188.0768,58.774,2597.8108,NULL
55608,1,1,8826,2393.06,191.4448,59.8265,2644.3313,NULL
55609,1,1,6159,2419.06,193.5248,60.4765,2673.0613,NULL
55610,1,1,18509,1174.48,93.9584,29.362,1297.8004,NULL
55611,1,1,4165,616.95,49.356,15.4238,681.7298,NULL
55612,1,1,10310,567.76,45.4208,14.194,627.3748,NULL
55613,1,1,6484,83.97,6.7176,2.0993,92.7869,NULL
55614,1,1,9764,27.77,2.2216,0.6943,30.6859,NULL
55615,1,1,2062,61.96,4.9568,1.549,68.4658,NULL
55616,1,1,4645,61.96,4.9568,1.549,68.4658,NULL
55617,1,1,10825,59.98,4.7984,1.4995,66.2779,NULL
55618,1,1,14538,64.47,5.1576,1.6118,71.2394,NULL
55619,1,1,7397,119.98,9.5984,2.9995,132.5779,NULL
55620,1,1,7944,29.48,2.3584,0.737,32.5754,NULL
55621,1,1,17763,88.98,7.1184,2.2245,98.3229,NULL
55622,1,1,2115,53.99,4.3192,1.3498,59.659,NULL
55623,1,1,12125,708.44,56.6752,17.711,782.8262,NULL
55624,1,1,12632,839.46,67.1568,20.9865,927.6033,NULL
55625,1,1,15008,7.28,0.5824,0.182,8.0444,NULL
55626,1,1,11334,27.77,2.2216,0.6943,30.6859,NULL
55627,1,1,397,21.49,1.7192,0.5373,23.7465,NULL
55628,1,1,784,32.6,2.608,0.815,36.023,NULL
55629,1,1,9334,191.27,15.3016,4.7818,211.3534,NULL
55630,1,1,8732,119.98,9.5984,2.9995,132.5779,NULL
55631,1,1,14090,64.97,5.1976,1.6243,71.7919,NULL
55632,1,1,9397,119.98,9.5984,2.9995,132.5779,NULL
55633,1,1,14820,119.98,9.5984,2.9995,132.5779,NULL
55634,1,1,7625,119.98,9.5984,2.9995,132.5779,NULL
55635,1,1,11035,89.95,7.196,2.2488,99.3948,NULL
55636,1,1,16179,7.28,0.5824,0.182,8.0444,NULL
55637,1,1,14915,39.98,3.1984,0.9995,44.1779,NULL
55638,1,1,13526,4.99,0.3992,0.1248,5.514,NULL
55639,1,1,54,39.98,3.1984,0.9995,44.1779,NULL
55640,1,1,17881,45.95,3.676,1.1488,50.7748,NULL
55641,1,1,NULL,32.27,2.5816,0.8068,35.6584,NULL
55642,1,1,4010,39.98,3.1984,0.9995,44.1779,NULL
55643,1,1,13159,31.97,2.5576,0.7993,35.3269,NULL
55644,1,1,12348,37.27,2.9816,0.9318,41.1834,NULL
55645,1,1,18075,53.99,4.3192,1.3498,59.659,NULL
55646,1,1,1373,32.27,2.5816,0.8068,35.6584,NULL
55647,1,1,7619,62.97,5.0376,1.5743,69.5819,NULL
55648,1,1,3430,4.99,0.3992,0.1248,5.514,NULL
55649,1,1,17448,37.27,2.9816,0.9318,41.1834,NULL
55650,1,1,6551,36.27,2.9016,0.9068,40.0784,NULL
55651,1,1,13505,91.94,7.3552,2.2985,101.5937,NULL
55652,1,1,14215,15.23,1.2184,0.3808,16.8292,NULL
55653,1,1,9140,13.98,1.1184,0.3495,15.4479,NULL
55654,1,1,13234,4.99,0.3992,0.1248,5.514,NULL
55655,1,1,15591,4.99,0.3992,0.1248,5.514,NULL
55656,1,1,2117,24.27,1.9416,0.6068,26.8184,NULL
55657,1,1,13978,56.97,4.5576,1.4243,62.9519,NULL
55658,1,1,17498,71.97,5.7576,1.7993,79.5269,NULL
55659,1,1,478,2482.23,198.5784,62.0558,2742.8642,NULL
55660,1,1,2626,769.49,61.5592,19.2373,850.2865,NULL
55661,1,1,8608,2370.96,189.6768,59.274,2619.9108,NULL
55662,1,1,16147,2351.96,188.1568,58.799,2598.9158,NULL
55663,1,1,10830,1236.78,98.9424,30.9195,1366.6419,NULL
55664,1,1,16926,845.46,67.6368,21.1365,934.2333,NULL
55665,1,1,5863,589.96,47.1968,14.749,651.9058,NULL
55666,1,1,1623,2309.97,184.7976,57.7493,2552.5169,NULL
55667,1,1,NULL,2369.97,189.5976,59.2493,2618.8169,NULL
55668,1,1,8445,2370.96,189.6768,59.274,2619.9108,NULL
55669,1,1,6952,2384.96,190.7968,59.624,2635.3808,NULL
55670,1,1,7678,2309.97,184.7976,57.7493,2552.5169,NULL
55671,1,1,2424,1283.82,102.7056,32.0955,1418.6211,NULL
55672,1,1,675,2422.54,193.8032,60.5635,2676.9067,NULL
55673,1,1,12548,2469.05,197.524,61.7263,2728.3003,NULL
55674,1,1,16645,2419.06,193.5248,60.4765,2673.0613,NULL
55675,1,1,13232,562.96,45.0368,14.074,622.0708,NULL
55676,1,1,19167,1205.47,96.4376,30.1368,1332.0444,NULL
55677,1,1,7506,1155.48,92.4384,28.887,1276.8054,NULL
55678,1,1,993,1155.48,92.4384,28.887,1276.8054,NULL
55679,1,1,18606,1155.48,92.4384,28.887,1276.8054,NULL
55680,1,1,1625,2419.06,193.5248,60.4765,2673.0613,NULL
55681,1,1,18529,2422.54,193.8032,60.5635,2676.9067,NULL
55682,1,1,17556,2388.96,191.1168,59.724,2639.8008,NULL
55683,1,1,2603,21.98,1.7584,0.5495,24.2879,NULL
55684,1,1,1773,39.98,3.1984,0.9995,44.1779,NULL
55685,1,1,10963,39.98,3.1984,0.9995,44.1779,NULL
55686,1,1,11404,53.99,4.3192,1.3498,59.659,NULL
55687,1,1,16429,1732.26,138.5808,43.3065,1914.1473,NULL
55688,1,1,11084,53.99,4.3192,1.3498,59.659,NULL
55689,1,1,12753,2.29,0.1832,0.0573,2.5305,NULL
55690,1,1,7590,53.99,4.3192,1.3498,59.659,NULL
55691,1,1,11843,49.99,3.9992,1.2498,55.239,NULL
55692,1,1,17622,24.99,1.9992,0.6248,27.614,NULL
55693,1,1,11155,113.46,9.0768,2.8365,125.3733,NULL
55694,1,1,19073,21.49,1.7192,0.5373,23.7465,NULL
55695,1,1,1246,29.98,2.3984,0.7495,33.1279,NULL
55696,1,1,6887,49.48,3.9584,1.237,54.6754,NULL
55697,1,1,6148,4.99,0.3992,0.1248,5.514,NULL
55698,1,1,15753,74.45,5.956,1.8613,82.2673,NULL
55699,1,1,12247,96.43,7.7144,2.4108,106.5552,NULL
55700,1,1,14029,32.6,2.608,0.815,36.023,NULL
55701,1,1,4805,29.99,2.3992,0.7498,33.139,NULL
55702,1,1,17779,29.99,2.3992,0.7498,33.139,NULL
55703,1,1,11632,14.98,1.1984,0.3745,16.5529,NULL
55704,1,1,6812,7.28,0.5824,0.182,8.0444,NULL
55705,1,1,10192,58.98,4.7184,1.4745,65.1729,NULL
55706,1,1,17443,64.47,5.1576,1.6118,71.2394,NULL
55707,1,1,12254,89.97,7.1976,2.2493,99.4169,NULL
55708,1,1,18498,39.98,3.1984,0.9995,44.1779,NULL
55709,1,1,8896,89.97,7.1976,2.2493,99.4169,NULL
55710,1,1,5987,4.99,0.3992,0.1248,5.514,NULL
55711,1,1,8940,71.95,5.756,1.7988,79.5048,NULL
55712,1,1,16766,81.45,6.516,2.0363,90.0023,NULL
55713,1,1,3970,71.58,5.7264,1.7895,79.0959,NULL
55714,1,1,1920,30.48,2.4384,0.762,33.6804,NULL
55715,1,1,7313,4.99,0.3992,0.1248,5.514,NULL
55716,1,1,171,42.28,3.3824,1.057,46.7194,NULL
55717,1,1,290,39.99,3.1992,0.9998,44.189,NULL
55718,1,1,6720,21.98,1.7584,0.5495,24.2879,NULL
55719,1,1,8861,77.96,6.2368,1.949,86.1458,NULL
55720,1,1,17499,902.46,72.1968,22.5615,997.2183,NULL
55721,1,1,16683,2376.96,190.1568,59.424,2626.5408,NULL
55722,1,1,3707,2297.28,183.7824,57.432,2538.4944,NULL
55723,1,1,7814,1289.33,103.1464,32.2333,1424.7097,NULL
55724,1,1,8515,742.35,59.388,18.5588,820.2968,NULL
55725,1,1,18337,827.33,66.1864,20.6833,914.1997,NULL
55726,1,1,7924,539.99,43.1992,13.4998,596.689,NULL
55727,1,1,9047,561.48,44.9184,14.037,620.4354,NULL
55728,1,1,11963,2384.07,190.7256,59.6018,2634.3974,NULL
55729,1,1,NULL,574.98,45.9984,14.3745,635.3529,NULL
55730,1,1,7998,563.77,45.1016,14.0943,622.9659,NULL
55731,1,1,1386,588.96,47.1168,14.724,650.8008,NULL
55732,1,1,4914,1183.47,94.6776,29.5868,1307.7344,NULL
55733,1,1,16688,1184.46,94.7568,29.6115,1308.8283,NULL
55734,1,1,5137,1234.45,98.756,30.8613,1364.0673,NULL
55735,1,1,NULL,2419.06,193.5248,60.4765,2673.0613,NULL
55736,1,1,6336,1149.47,91.9576,28.7368,1270.1644,NULL
55737,1,1,5939,1183.47,94.6776,29.5868,1307.7344,NULL
55738,1,1,15755,1120.49,89.6392,28.0123,1238.1415,NULL
55739,1,1,9076,2356.95,188.556,58.9238,2604.4298,NULL
55740,1,1,14077,2381.96,190.5568,59.549,2632.0658,NULL
55741,1,1,12439,1214.85,97.188,30.3713,1342.4093,NULL
55742,1,1,17680,58.98,4.7184,1.4745,65.1729,NULL
55743,1,1,15008,88.98,7.1184,2.2245,98.3229,NULL
55744,1,1,465,34.98,2.7984,0.8745,38.6529,NULL
55745,1,1,9653,32.28,2.5824,0.807,35.6694,NULL
55746,1,1,9001,99.47,7.9576,2.4868,109.9144,NULL
55747,1,1,1475,39.98,3.1984,0.9995,44.1779,NULL
55748,1,1,7622,7.28,0.5824,0.182,8.0444,NULL
55749,1,1,3571,38.88,3.1104,0.972,42.9624,NULL
55750,1,1,7327,34.99,2.7992,0.8748,38.664,NULL
55751,1,1,5192,2.29,0.1832,0.0573,2.5305,NULL
55752,1,1,2169,54.99,4.3992,1.3748,60.764,NULL
55753,1,1,473,53.99,4.3192,1.3498,59.659,NULL
55754,1,1,4111,1709.98,136.7984,42.7495,1889.5279,NULL
55755,1,1,13889,84.96,6.7968,2.124,93.8808,NULL
55756,1,1,18822,24.99,1.9992,0.6248,27.614,NULL
55757,1,1,7946,34.98,2.7984,0.8745,38.6529,NULL
55758,1,1,12631,69.97,5.5976,1.7493,77.3169,NULL
55759,1,1,3555,69.97,5.5976,1.7493,77.3169,NULL
55760,1,1,18518,29.99,2.3992,0.7498,33.139,NULL
55761,1,1,18581,32.28,2.5824,0.807,35.6694,NULL
55762,1,1,12589,77.92,6.2336,1.948,86.1016,NULL
55763,1,1,11854,14.98,1.1984,0.3745,16.5529,NULL
55764,1,1,6713,69.99,5.5992,1.7498,77.339,NULL
55765,1,1,19223,69.99,5.5992,1.7498,77.339,NULL
55766,1,1,16929,39.98,3.1984,0.9995,44.1779,NULL
55767,1,1,13482,7.28,0.5824,0.182,8.0444,NULL
55768,1,1,9390,100.46,8.0368,2.5115,111.0083,NULL
55769,1,1,5432,71.97,5.7576,1.7993,79.5269,NULL
55770,1,1,7314,103.48,8.2784,2.587,114.3454,NULL
55771,1,1,15663,30.97,2.4776,0.7743,34.2219,NULL
55772,1,1,5564,39.98,3.1984,0.9995,44.1779,NULL
55773,1,1,4943,38.88,3.1104,0.972,42.9624,NULL
55774,1,1,13866,36.96,2.9568,0.924,40.8408,NULL
55775,1,1,2055,93.49,7.4792,2.3373,103.3065,NULL
55776,1,1,6607,13.98,1.1184,0.3495,15.4479,NULL
55777,1,1,8602,13.98,1.1184,0.3495,15.4479,NULL
55778,1,1,18786,53.98,4.3184,1.3495,59.6479,NULL
55779,1,1,8104,25.48,2.0384,0.637,28.1554,NULL
55780,1,1,17085,108.46,8.6768,2.7115,119.8483,NULL
55781,1,1,6605,4.99,0.3992,0.1248,5.514,NULL
55782,1,1,8705,69.92,5.5936,1.748,77.2616,NULL
55783,1,1,11636,56.97,4.5576,1.4243,62.9519,NULL
55784,1,1,12659,30.97,2.4776,0.7743,34.2219,NULL
55785,1,1,16043,101.46,8.1168,2.5365,112.1133,NULL
55786,1,1,11789,42.28,3.3824,1.057,46.7194,NULL
55787,1,1,16403,39.47,3.1576,0.9868,43.6144,NULL
55788,1,1,2745,21.98,1.7584,0.5495,24.2879,NULL
55789,1,1,18144,549.98,43.9984,13.7495,607.7279,NULL
55790,1,1,9694,609.95,48.796,15.2488,673.9948,NULL
55791,1,1,8160,633.96,50.7168,15.849,700.5258,NULL
55792,1,1,5792,804.48,64.3584,20.112,888.9504,NULL
55793,1,1,2335,848.47,67.8776,21.2118,937.5594,NULL
55794,1,1,18910,2309.97,184.7976,57.7493,2552.5169,NULL
55795,1,1,7571,2319.99,185.5992,57.9998,2563.589,NULL
55796,1,1,8507,799.48,63.9584,19.987,883.4254,NULL
55797,1,1,2988,769.49,61.5592,19.2373,850.2865,NULL
55798,1,1,4132,562.96,45.0368,14.074,622.0708,NULL
55799,1,1,7216,2419.06,193.5248,60.4765,2673.0613,NULL
55800,1,1,2100,2478.34,198.2672,61.9585,2738.5657,NULL
55801,1,1,12160,2514.93,201.1944,62.8733,2778.9977,NULL
55802,1,1,5288,539.99,43.1992,13.4998,596.689,NULL
55803,1,1,13681,2419.06,193.5248,60.4765,2673.0613,NULL
55804,1,1,13805,2393.06,191.4448,59.8265,2644.3313,NULL
55805,1,1,17399,588.96,47.1168,14.724,650.8008,NULL
55806,1,1,10381,1120.49,89.6392,28.0123,1238.1415,NULL
55807,1,1,16914,1184.46,94.7568,29.6115,1308.8283,NULL
55808,1,1,12482,1120.49,89.6392,28.0123,1238.1415,NULL
55809,1,1,16229,1164.47,93.1576,29.1118,1286.7394,NULL
55810,1,1,12763,628.97,50.3176,15.7243,695.0119,NULL
55811,1,1,10091,2493.54,199.4832,62.3385,2755.3617,NULL
55812,1,1,5322,815.81,65.2648,20.3953,901.4701,NULL
55813,1,1,2326,2319.99,185.5992,57.9998,2563.589,NULL
55814,1,1,7713,1303.83,104.3064,32.5958,1440.7322,NULL
55815,1,1,9006,13.98,1.1184,0.3495,15.4479,NULL
55816,1,1,7730,29.98,2.3984,0.7495,33.1279,NULL
55817,1,1,15119,31.27,2.5016,0.7818,34.5534,NULL
55818,1,1,14356,4.99,0.3992,0.1248,5.514,NULL
55819,1,1,7339,74.46,5.9568,1.8615,82.2783,NULL
55820,1,1,13538,34.89,2.7912,0.8723,38.5535,NULL
55821,1,1,4788,34.99,2.7992,0.8748,38.664,NULL
55822,1,1,7828,1750.98,140.0784,43.7745,1934.8329,NULL
55823,1,1,12452,2564.92,205.1936,64.123,2834.2366,NULL
55824,1,1,1580,828.47,66.2776,20.7118,915.4594,NULL
55825,1,1,12398,848.45,67.876,21.2113,937.5373,NULL
55826,1,1,9387,53.99,4.3192,1.3498,59.659,NULL
55827,1,1,2350,3.99,0.3192,0.0998,4.409,NULL
55828,1,1,6189,4.99,0.3992,0.1248,5.514,NULL
55829,1,1,16830,6.28,0.5024,0.157,6.9394,NULL
55830,1,1,17105,35.72,2.8576,0.893,39.4706,NULL
55831,1,1,14587,36.27,2.9016,0.9068,40.0784,NULL
55832,1,1,18983,37.97,3.0376,0.9493,41.9569,NULL
55833,1,1,3236,34.89,2.7912,0.8723,38.5535,NULL
55834,1,1,19146,71.58,5.7264,1.7895,79.0959,NULL
55835,1,1,10721,24.99,1.9992,0.6248,27.614,NULL
55836,1,1,12146,36.59,2.9272,0.9148,40.432,NULL
55837,1,1,3521,32.28,2.5824,0.807,35.6694,NULL
55838,1,1,10675,59.25,4.74,1.4813,65.4713,NULL
55839,1,1,13013,9.99,0.7992,0.2498,11.039,NULL
55840,1,1,18727,49.97,3.9976,1.2493,55.2169,NULL
55841,1,1,1005,78.98,6.3184,1.9745,87.2729,NULL
55842,1,1,15695,59.98,4.7984,1.4995,66.2779,NULL
55843,1,1,7280,7.28,0.5824,0.182,8.0444,NULL
55844,1,1,3271,54.96,4.3968,1.374,60.7308,NULL
55845,1,1,10579,69.99,5.5992,1.7498,77.339,NULL
55846,1,1,4237,74.98,5.9984,1.8745,82.8529,NULL
55847,1,1,12119,151.27,12.1016,3.7818,167.1534,NULL
55848,1,1,14680,44.98,3.5984,1.1245,49.7029,NULL
55849,1,1,10807,6.28,0.5024,0.157,6.9394,NULL
55850,1,1,10817,6.28,0.5024,0.157,6.9394,NULL
55851,1,1,13151,75.48,6.0384,1.887,83.4054,NULL
55852,1,1,8448,59.98,4.7984,1.4995,66.2779,NULL
55853,1,1,4308,36.27,2.9016,0.9068,40.0784,NULL
55854,1,1,10073,86.95,6.956,2.1738,96.0798,NULL
55855,1,1,14285,2357.28,188.5824,58.932,2604.7944,NULL
55856,1,1,15685,2380.47,190.4376,59.5118,2630.4194,NULL
55857,1,1,19064,1307.31,104.5848,32.6828,1444.5776,NULL
55858,1,1,12559,2393.06,191.4448,59.8265,2644.3313,NULL
55859,1,1,8931,2369.96,189.5968,59.249,2618.8058,NULL
55860,1,1,NULL,2500.97,200.0776,62.5243,2763.5719,NULL
55861,1,1,7712,2461.55,196.924,61.5388,2720.0128,NULL
55862,1,1,14754,2407.04,192.5632,60.176,2659.7792,NULL
55863,1,1,6308,2398.05,191.844,59.9513,2649.8453,NULL
55864,1,1,18774,2442.03,195.3624,61.0508,2698.4432,NULL
55865,1,1,16432,2452.04,196.1632,61.301,2709.5042,NULL
55866,1,1,14765,2428.05,194.244,60.7013,2682.9953,NULL
55867,1,1,6526,1120.49,89.6392,28.0123,1238.1415,NULL
55868,1,1,15955,2309.97,184.7976,57.7493,2552.5169,NULL
55869,1,1,17354,2316.97,185.3576,57.9243,2560.2519,NULL
55870,1,1,12267,2334.97,186.7976,58.3743,2580.1419,NULL
55871,1,1,13149,53.47,4.2776,1.3368,59.0844,NULL
55872,1,1,2766,31.73,2.5384,0.7933,35.0617,NULL
55873,1,1,5448,17.27,1.3816,0.4318,19.0834,NULL
55874,1,1,12827,38.88,3.1104,0.972,42.9624,NULL
55875,1,1,13399,8.99,0.7192,0.2248,9.934,NULL
55876,1,1,2471,54.99,4.3992,1.3748,60.764,NULL
55877,1,1,16780,78.48,6.2784,1.962,86.7204,NULL
55878,1,1,12806,2.29,0.1832,0.0573,2.5305,NULL
55879,1,1,15030,24.99,1.9992,0.6248,27.614,NULL
55880,1,1,2233,38.98,3.1184,0.9745,43.0729,NULL
55881,1,1,6677,64.47,5.1576,1.6118,71.2394,NULL
55882,1,1,8249,166.28,13.3024,4.157,183.7394,NULL
55883,1,1,2163,23.78,1.9024,0.5945,26.2769,NULL
55884,1,1,6367,27.28,2.1824,0.682,30.1444,NULL
55885,1,1,7358,60.47,4.8376,1.5118,66.8194,NULL
55886,1,1,348,27.28,2.1824,0.682,30.1444,NULL
55887,1,1,7358,37.27,2.9816,0.9318,41.1834,NULL
55888,1,1,6406,49.97,3.9976,1.2493,55.2169,NULL
55889,1,1,7699,4.99,0.3992,0.1248,5.514,NULL
55890,1,1,15360,68.49,5.4792,1.7123,75.6815,NULL
55891,1,1,9172,69.99,5.5992,1.7498,77.339,NULL
55892,1,1,4457,15.23,1.2184,0.3808,16.8292,NULL
55893,1,1,347,124.99,9.9992,3.1248,138.114,NULL
55894,1,1,19107,27.92,2.2336,0.698,30.8516,NULL
55895,1,1,4972,4.99,0.3992,0.1248,5.514,NULL
55896,1,1,6243,24.99,1.9992,0.6248,27.614,NULL
55897,1,1,11273,53.99,4.3192,1.3498,59.659,NULL
55898,1,1,NULL,86.95,6.956,2.1738,96.0798,NULL
55899,1,1,18446,27.28,2.1824,0.682,30.1444,NULL
55900,1,1,2974,162.99,13.0392,4.0748,180.104,NULL
55901,1,1,9434,39.98,3.1984,0.9995,44.1779,NULL
55902,1,1,2842,3.99,0.3192,0.0998,4.409,NULL
55903,1,1,3547,39.98,3.1984,0.9995,44.1779,NULL
55904,1,1,13968,30.48,2.4384,0.762,33.6804,NULL
55905,1,1,8387,23.78,1.9024,0.5945,26.2769,NULL
55906,1,1,4995,99.47,7.9576,2.4868,109.9144,NULL
55907,1,1,15766,71.95,5.756,1.7988,79.5048,NULL
55908,1,1,3622,21.98,1.7584,0.5495,24.2879,NULL
55909,1,1,5765,106.96,8.5568,2.674,118.1908,NULL
55910,1,1,7210,2511.32,200.9056,62.783,2775.0086,NULL
55911,1,1,12140,839.48,67.1584,20.987,927.6254,NULL
55912,1,1,1768,2391.96,191.3568,59.799,2643.1158,NULL
55913,1,1,12509,2386.94,190.9552,59.6735,2637.5687,NULL
55914,1,1,4922,565.47,45.2376,14.1368,624.8444,NULL
55915,1,1,2236,2357.93,188.6344,58.9483,2605.5127,NULL
55916,1,1,3736,751.34,60.1072,18.7835,830.2307,NULL
55917,1,1,11547,2343.96,187.5168,58.599,2590.0758,NULL
55918,1,1,4975,553.97,44.3176,13.8493,612.1369,NULL
55919,1,1,3224,1174.48,93.9584,29.362,1297.8004,NULL
55920,1,1,18057,1178.45,94.276,29.4613,1302.1873,NULL
55921,1,1,2965,637.96,51.0368,15.949,704.9458,NULL
55922,1,1,10904,1174.48,93.9584,29.362,1297.8004,NULL
55923,1,1,6547,2431.95,194.556,60.7988,2687.3048,NULL
55924,1,1,18347,2491.28,199.3024,62.282,2752.8644,NULL
55925,1,1,17857,2309.97,184.7976,57.7493,2552.5169,NULL
55926,1,1,957,1283.82,102.7056,32.0955,1418.6211,NULL
55927,1,1,6761,77.48,6.1984,1.937,85.6154,NULL
55928,1,1,11474,123.96,9.9168,3.099,136.9758,NULL
55929,1,1,2206,23.78,1.9024,0.5945,26.2769,NULL
55930,1,1,9122,23.78,1.9024,0.5945,26.2769,NULL
55931,1,1,7606,69.97,5.5976,1.7493,77.3169,NULL
55932,1,1,15162,1744.97,139.5976,43.6243,1928.1919,NULL
55933,1,1,17356,806.76,64.5408,20.169,891.4698,NULL
55934,1,1,6193,13.98,1.1184,0.3495,15.4479,NULL
55935,1,1,2492,49.99,3.9992,1.2498,55.239,NULL
55936,1,1,17616,27.77,2.2216,0.6943,30.6859,NULL
55937,1,1,2732,37.27,2.9816,0.9318,41.1834,NULL
55938,1,1,17789,14.98,1.1984,0.3745,16.5529,NULL
55939,1,1,2442,123.98,9.9184,3.0995,136.9979,NULL
55940,1,1,16269,119.98,9.5984,2.9995,132.5779,NULL
55941,1,1,8250,69.99,5.5992,1.7498,77.339,NULL
55942,1,1,2712,13.98,1.1184,0.3495,15.4479,NULL
55943,1,1,5183,12.94,1.0352,0.3235,14.2987,NULL
55944,1,1,17590,4.99,0.3992,0.1248,5.514,NULL
55945,1,1,13081,24.99,1.9992,0.6248,27.614,NULL
55946,1,1,13263,60.47,4.8376,1.5118,66.8194,NULL
55947,1,1,9538,36.27,2.9016,0.9068,40.0784,NULL
55948,1,1,15231,74.98,5.9984,1.8745,82.8529,NULL
55949,1,1,1460,68.97,5.5176,1.7243,76.2119,NULL
55950,1,1,3241,71.97,5.7576,1.7993,79.5269,NULL
55951,1,1,18794,53.99,4.3192,1.3498,59.659,NULL
55952,1,1,9870,34.99,2.7992,0.8748,38.664,NULL
55953,1,1,17234,1764.96,141.1968,44.124,1950.2808,NULL
55954,1,1,2888,584.97,46.7976,14.6243,646.3919,NULL
55955,1,1,11947,1729.97,138.3976,43.2493,1911.6169,NULL
55956,1,1,5766,2376.96,190.1568,59.424,2626.5408,NULL
55957,1,1,2618,2371.94,189.7552,59.2985,2620.9937,NULL
55958,1,1,1788,1253.32,100.2656,31.333,1384.9186,NULL
55959,1,1,15375,2438.06,195.0448,60.9515,2694.0563,NULL
55960,1,1,9125,2478.34,198.2672,61.9585,2738.5657,NULL
55961,1,1,10240,2309.97,184.7976,57.7493,2552.5169,NULL
55962,1,1,6997,2357.28,188.5824,58.932,2604.7944,NULL
55963,1,1,1126,2419.06,193.5248,60.4765,2673.0613,NULL
55964,1,1,1326,2438.06,195.0448,60.9515,2694.0563,NULL
55965,1,1,14470,553.97,44.3176,13.8493,612.1369,NULL
55966,1,1,NULL,553.97,44.3176,13.8493,612.1369,NULL
55967,1,1,13147,548.98,43.9184,13.7245,606.6229,NULL
55968,1,1,17759,2357.28,188.5824,58.932,2604.7944,NULL
55969,1,1,14802,2369.96,189.5968,59.249,2618.8058,NULL
55970,1,1,10896,2316.97,185.3576,57.9243,2560.2519,NULL
55971,1,1,11395,7.95,0.636,0.1988,8.7848,NULL
55972,1,1,8736,64.97,5.1976,1.6243,71.7919,NULL
55973,1,1,7298,64.97,5.1976,1.6243,71.7919,NULL
55974,1,1,15534,24.99,1.9992,0.6248,27.614,NULL
55975,1,1,4489,80.47,6.4376,2.0118,88.9194,NULL
55976,1,1,13175,34.99,2.7992,0.8748,38.664,NULL
55977,1,1,7770,53.99,4.3192,1.3498,59.659,NULL
55978,1,1,7909,2475.95,198.076,61.8988,2735.9248,NULL
55979,1,1,11949,2443.35,195.468,61.0838,2699.9018,NULL
55980,1,1,5197,2482.23,198.5784,62.0558,2742.8642,NULL
55981,1,1,16531,3.99,0.3192,0.0998,4.409,NULL
55982,1,1,11843,63.97,5.1176,1.5993,70.6869,NULL
55983,1,1,15064,27.28,2.1824,0.682,30.1444,NULL
55984,1,1,17182,195.59,15.6472,4.8898,216.127,NULL
55985,1,1,17415,69.97,5.5976,1.7493,77.3169,NULL
55986,1,1,2635,69.97,5.5976,1.7493,77.3169,NULL
55987,1,1,17001,49.97,3.9976,1.2493,55.2169,NULL
55988,1,1,17640,49.97,3.9976,1.2493,55.2169,NULL
55989,1,1,18404,69.99,5.5992,1.7498,77.339,NULL
55990,1,1,1680,119.98,9.5984,2.9995,132.5779,NULL
55991,1,1,12022,4.99,0.3992,0.1248,5.514,NULL
55992,1,1,2252,39.98,3.1984,0.9995,44.1779,NULL
55993,1,1,13586,4.99,0.3992,0.1248,5.514,NULL
55994,1,1,4148,39.98,3.1984,0.9995,44.1779,NULL
55995,1,1,14481,56.97,4.5576,1.4243,62.9519,NULL
55996,1,1,15629,61.08,4.8864,1.527,67.4934,NULL
55997,1,1,6802,64.97,5.1976,1.6243,71.7919,NULL
55998,1,1,15153,86.26,6.9008,2.1565,95.3173,NULL
55999,1,1,18779,69.97,5.5976,1.7493,77.3169,NULL
56000,1,1,12703,98.96,7.9168,2.474,109.3508,NULL
56001,1,1,17471,92.97,7.4376,2.3243,102.7319,NULL
56002,1,1,14420,33.98,2.7184,0.8495,37.5479,NULL
56003,1,1,15404,7.28,0.5824,0.182,8.0444,NULL
56004,1,1,13828,39.98,3.1984,0.9995,44.1779,NULL
56005,1,1,11871,74.48,5.9584,1.862,82.3004,NULL
56006,1,1,12654,2357.28,188.5824,58.932,2604.7944,NULL
56007,1,1,7323,2369.97,189.5976,59.2493,2618.8169,NULL
56008,1,1,1578,2443.35,195.468,61.0838,2699.9018,NULL
56009,1,1,13684,2443.35,195.468,61.0838,2699.9018,NULL
